Intuit.Spc.Map.EntitlementClient.Server.Service.exe	PID(9168)	TID(3)	01/01/2023 10:59:57:036 PM	INFO	LogManager	Intuit.Spc.Map.EntitlementClient.Common file version: 8.0.7.0, assembly version: 8.0.0.0
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:500 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:500 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:503 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:527 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI GetKeyRestrictedEntitlement licenseNumber: '010639034389908' offeringCode: '595828'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:528 PM	INFO	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.Custom.KeyRestrictedEntitlement1	ECAPI Creating KeyRestrictedEntitlement1 with secondaryLicenseNumber='010639034389908' and secondaryOfferingCode='595828'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:529 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:538 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:542 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:542 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:543 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:564 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:566 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.OfferingProperties	ECAPI GetPropertyValue propertyType: 'SECONDARY_ENABLED_IDENTIFIED_RESOURCE_TYPE'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:569 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.Property	ECAPI get_Value
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:572 PM	INFO	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.Custom.KeyRestrictedEntitlement1	ECAPI Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.Custom.KeyRestrictedEntitlement1.get_EntitlementServerConnectionSpecifier returned = 
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:583 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI GetEntitlementServerConnectionHelper
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:589 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionHelper	ECAPI .ctor
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:590 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI GetCoreOfferingPropertySetId offeringCode: '595828'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:591 PM	INFO	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	Core offering for 595828 = 1112302365
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:594 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionHelper	ECAPI GetEntitlementServerConnectionEnumerator corePropertySetId: '1112302365' timeoutInSeconds: '60' maxServerCount: '-1' host: 'GUINEA'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:02:616 PM	INFO	o	Starting finder thread for server GUINEA ().
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:02:622 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI set_ComputerName value: 'GUINEA'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:02:623 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_ComputerName
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:02:623 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_ComputerName
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:02:633 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Remoting.RemotingServerProxy	TcpChannel Registered.
Intuit.Spc.Map.EntitlementClient.Server.Service.exe	PID(9168)	TID(12)	01/01/2023 11:08:04:709 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Server.Core.EntitlementServer	ECRemoteAPI IsCompatible secondaryVersion: '8.0.7.0'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:816 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI set_ComputerName value: 'GUINEA'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI set_IPAddress value: '<null>'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI set_OfferingCode value: '595828'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI .ctor
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI CheckOfferingCode offeringCode: '595828'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	Result = True
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI set_LicenseNumber value: '010639034389908'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI .ctor
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:817 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI CheckLicenseNumber licenseNumber: '010639034389908'
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_OfferingCode
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_LicenseNumber
qbpos.exe	PID(2824)	TID(3)	01/01/2023 11:08:04:818 PM	INFO	u	Server GUINEA () supports offering code 595828, license number 010639034389908.
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionEnumerator	ECAPI MoveNext
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionEnumerator	ECAPI get_Current
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_OfferingCode
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_LicenseNumber
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI GetOfferingProperties licenseNumber: '010639034389908' offeringCode: '595828'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:818 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.OfferingProperties	ECAPI PropertyExists propertyType: 'DISTRIBUTION_METHOD'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.OfferingProperties	ECAPI GetPropertyValue propertyType: 'DISTRIBUTION_METHOD'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.Property	ECAPI get_Value
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Entitlements.EntitlementManager	ECAPI GetOfferingProperties licenseNumber: '010639034389908' offeringCode: '595828'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Common.Utilities.MutexWrapper	MUTEX .ctor initiallyOwned: 'False' name: 'Global\C:_ProgramData_Intuit_Entitlement Client_v8_EntitlementDataStore.ecml'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.OfferingProperties	ECAPI PropertyExists propertyType: 'DISTRIBUTION_METHOD'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.OfferingProperties	ECAPI GetPropertyValue propertyType: 'DISTRIBUTION_METHOD'
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.Properties.Property	ECAPI get_Value
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_LicenseNumber
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_OfferingCode
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_ComputerName
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_IPAddress
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_OfferingCode
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:820 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionSpecifier	ECAPI get_LicenseNumber
qbpos.exe	PID(2824)	TID(1)	01/01/2023 11:08:04:847 PM	DEBUG	Intuit.Spc.Map.Features.EntitlementClient.Api.EntitlementServerAccess.EntitlementServerConnectionEnumerator	ECAPI MoveNext
